"TOA5","21492","CR1000X","21492","CR1000X.Std.04.02","CPU:Lab2.CR1X","33475","SlowResponse"
"TIMESTAMP","RECORD","AirTC","RH","windSpeed","windDirection","gustWindSpeed","AirTemp"
"TS","RN","Deg C","%","m/s","deg","m/s","degC"
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-02-01 01:37:00",9136,0.6876144,36.36615,2.92,350,2.92,0.5
"2022-02-01 01:38:00",9137,0.6399002,36.38325,0.29,225,0.29,0.5
"2022-02-01 01:39:00",9138,0.6413956,36.3899,0.72,328.4,0.72,0.5
"2022-02-01 01:40:00",9139,0.6197968,36.38882,0.52,47.5,0.52,0.5
"2022-02-01 01:41:00",9140,0.6322021,36.41604,0.75,124,0.75,0.4
"2022-02-01 01:42:00",9141,0.568512,36.3844,2.52,1.6,2.52,0.3
"2022-02-01 01:43:00",9142,0.5260773,36.40033,0.9,319.6,0.9,0.3
"2022-02-01 01:44:00",9143,0.5633698,36.55064,0.51,11.9,0.51,0.3
"2022-02-01 01:45:00",9144,0.5000229,36.4323,1.8,21.7,1.8,0.2
"2022-02-01 01:46:00",9145,0.453331,36.44185,1.54,347.4,1.54,0.3
"2022-02-01 01:47:00",9146,0.4237595,36.44653,0.38,26.7,0.38,0.2
"2022-02-01 01:48:00",9147,0.3726044,36.44993,1.64,19.9,1.64,0.3
"2022-02-01 01:49:00",9148,0.3688507,36.4811,0.59,3,0.59,0
"2022-02-01 01:50:00",9149,0.3392563,36.48348,0.59,287.6,0.59,-0.1
"2022-02-01 01:51:00",9150,0.3021851,36.5024,0.54,237.3,0.54,0.1
"2022-02-01 01:52:00",9151,0.2884674,36.4128,0.06,15.3,0.06,0.1
"2022-02-01 01:53:00",9152,0.2488327,36.49319,1.6,300.2,1.6,-0.1
"2022-02-01 01:54:00",9153,0.2090225,36.49062,0.6,15.9,0.6,-0.1
"2022-02-01 01:55:00",9154,0.1776352,36.45222,1.36,347.6,1.36,-0.1
"2022-02-01 01:56:00",9155,0.1226578,36.5345,1.56,328.2,1.56,0
"2022-02-01 01:57:00",9156,0.05400085,36.56562,0.51,320.9,0.51,-0.1
"2022-02-01 01:58:00",9157,0.04967499,36.54867,1.27,5.6,1.27,-0.2
"2022-02-01 01:59:00",9158,0.01141357,36.55539,1.44,27.2,1.44,-0.2
"2022-02-01 02:00:00",9159,0.06311035,36.63948,1.1,9.2,1.1,-0.3
"2022-02-01 02:01:00",9160,0.004615784,36.56845,3.32,4.7,3.32,-0.2
"2022-02-01 02:02:00",9161,-0.01355743,36.56282,0.32,68.5,0.32,-0.2
"2022-02-01 02:03:00",9162,-0.0872879,36.50784,0.08,228.2,0.08,-0.3
"2022-02-01 02:04:00",9163,-0.08609009,36.58461,0.08,27,0.08,-0.3
"2022-02-01 02:05:00",9164,-0.07069397,36.59491,1.1,359.3,1.1,-0.1
"2022-02-01 02:06:00",9165,-0.09566498,36.73878,0.15,136.8,0.15,-0.3
"2022-02-01 02:07:00",9166,-0.107666,36.59208,0.48,324.9,0.48,-0.2
"2022-02-01 02:08:00",9167,-0.1095734,36.59433,0.74,350.2,0.74,-0.3
"2022-02-01 02:09:00",9168,-0.1715317,36.51542,0.69,185.9,0.69,-0.4
"2022-02-01 02:10:00",9169,-0.165062,36.62298,1.43,352.5,1.43,-0.3
"2022-02-01 02:11:00",9170,-0.1534576,36.62033,1.1,354,1.1,-0.3
"2022-02-01 02:12:00",9171,-0.1803055,36.67018,1.76,348.5,1.76,-0.3
"2022-02-01 02:13:00",9172,-0.1984787,36.67118,3.95,346.5,3.95,-0.2
"2022-02-01 02:14:00",9173,-0.2329865,36.74843,1.63,13.6,1.63,-0.3
"2022-02-01 02:15:00",9174,-0.198967,36.68023,1.02,32,1.02,-0.1
"2022-02-01 02:16:00",9175,-0.2235641,36.67878,1.22,345.9,1.22,-0.6
"2022-02-01 02:17:00",9176,-0.1903305,36.76883,0.09,103.9,0.09,-0.4
"2022-02-01 02:18:00",9177,-0.1702042,36.70271,0.57,182.6,0.57,-0.4
"2022-02-01 02:19:00",9178,-0.2319565,36.73722,1.06,348.5,1.06,-0.5
"2022-02-01 02:20:00",9179,-0.2654419,36.67279,0.36,331.4,0.36,-0.5
"2022-02-01 02:21:00",9180,-0.2461319,36.68937,0.82,133.6,0.82,-0.5
"2022-02-01 02:22:00",9181,-0.2637253,36.6799,1.87,334.7,1.87,-0.5
"2022-02-01 02:23:00",9182,-0.2946777,36.73602,0.36,204.3,0.36,-0.5
"2022-02-01 02:24:00",9183,-0.2759247,36.7379,0.87,306.4,0.87,-0.5
"2022-02-01 02:25:00",9184,-0.3023453,36.68813,0.81,65.6,0.81,-0.5
"2022-02-01 02:26:00",9185,-0.3184052,36.71058,1.05,275.3,1.05,-0.7
"2022-02-01 02:27:00",9186,-0.3462753,36.72177,0.94,335.3,0.94,-0.7
"2022-02-01 02:28:00",9187,-0.3253632,36.68275,0.19,335.7,0.19,-0.7
"2022-02-01 02:29:00",9188,-0.3832169,36.72775,1.35,4.7,1.35,-0.5
"2022-02-01 02:30:00",9189,-0.4098434,36.75546,1.23,314.4,1.23,-0.4
"2022-02-01 02:31:00",9190,-0.4232407,36.67222,1.17,206.5,1.17,-0.5
"2022-02-01 02:32:00",9191,-0.4515381,36.70764,0.36,144,0.36,-0.7
"2022-02-01 02:33:00",9192,-0.4490662,36.71765,1.47,344.9,1.47,-0.6
"2022-02-01 02:34:00",9193,-0.4719009,36.71894,1.1,35.6,1.1,-0.5
"2022-02-01 02:35:00",9194,-0.4661636,36.63614,0.98,190,0.98,-0.6
"2022-02-01 02:36:00",9195,-0.4645615,36.76592,0.04,173.5,0.04,-0.9
"2022-02-01 02:37:00",9196,-0.4990845,36.76451,0.69,92.5,0.69,-0.6
"2022-02-01 02:38:00",9197,-0.5435791,36.73382,2.48,355.1,2.48,-0.6
"2022-02-01 02:39:00",9198,-0.5354614,36.75083,0.34,332.4,0.34,-0.8
"2022-02-01 02:40:00",9199,-0.5236282,36.74776,1.16,5.5,1.16,-0.4
"2022-02-01 02:41:00",9200,-0.5207443,36.76591,0.65,44.7,0.65,-0.8
"2022-02-01 02:42:00",9201,-0.5024185,36.80264,1.74,350.1,1.74,-0.7
"2022-02-01 02:43:00",9202,-0.5104218,36.79912,0.28,198.4,0.28,-0.7
"2022-02-01 02:44:00",9203,-0.5400238,36.84477,1.65,305.8,1.65,-0.8
"2022-02-01 02:45:00",9204,-0.5186386,36.77508,0.65,86.2,0.65,-0.7
"2022-02-01 02:46:00",9205,-0.5451965,36.77753,1.49,353,1.49,-0.7
"2022-02-01 02:47:00",9206,-0.5324478,36.78802,1.32,4,1.32,-0.5
"2022-02-01 02:48:00",9207,-0.5117493,36.76218,1.15,61,1.15,-0.7
"2022-02-01 02:49:00",9208,-0.5163727,36.79744,2.38,337.9,2.38,-0.5
"2022-02-01 02:50:00",9209,-0.4954224,36.76758,2.38,30.5,2.38,-0.6
"2022-02-01 02:51:00",9210,-0.5413208,36.80327,2.32,10,2.32,-0.7
"2022-02-01 02:52:00",9211,-0.5191422,36.74982,2.67,7.6,2.67,-0.6
"2022-02-01 02:53:00",9212,-0.4995575,36.70882,2.15,1,2.15,-0.6
"2022-02-01 02:54:00",9213,-0.4796829,36.74283,4.17,353.6,4.17,-0.5
"2022-02-01 02:55:00",9214,-0.4804153,36.68304,0.43,205.9,0.43,-0.6
"2022-02-01 02:56:00",9215,-0.455162,36.69548,0.3,76.4,0.3,-0.6
"2022-02-01 02:57:00",9216,-0.4732742,36.66648,1.34,57.6,1.34,-0.8
"2022-02-01 02:58:00",9217,-0.4782562,36.58318,1.65,354.7,1.65,-0.7
"2022-02-01 02:59:00",9218,-0.4971085,36.61081,1.39,358.8,1.39,-0.7
"2022-02-01 03:00:00",9219,-0.4806213,36.5933,1.89,1.8,1.89,-0.7
"2022-02-01 03:01:00",9220,-0.461647,36.66866,3.67,351.2,3.67,-0.9
"2022-02-01 03:02:00",9221,-0.4584351,36.5995,2.75,3.5,2.75,-0.7
"2022-02-01 03:03:00",9222,-0.5190277,36.60037,0.12,103.1,0.12,-0.7
"2022-02-01 03:04:00",9223,-0.5184326,36.67856,1.66,353.2,1.66,-0.6
"2022-02-01 03:05:00",9224,-0.5438919,36.57879,2.62,341.2,2.62,-0.8
"2022-02-01 03:06:00",9225,-0.522049,36.58678,1.51,299.8,1.51,-0.8
"2022-02-01 03:07:00",9226,-0.5420151,36.58551,1.01,318.4,1.01,-0.7
"2022-02-01 03:08:00",9227,-0.5031357,36.52063,2.29,308.4,2.29,-0.7
"2022-02-01 03:09:00",9228,-0.509552,36.60554,0.48,7,0.48,-0.7
"2022-02-01 03:10:00",9229,-0.5159531,36.59589,0.47,19.3,0.47,-0.7
"2022-02-01 03:11:00",9230,-0.5235672,36.5944,0.93,113.4,0.93,-0.6
"2022-02-01 03:12:00",9231,-0.5448303,36.61207,1.55,48,1.55,-0.8
"2022-02-01 03:13:00",9232,-0.5185394,36.61983,1.45,169.7,1.45,-0.8
"2022-02-01 03:14:00",9233,-0.5156326,36.58611,1.93,2,1.93,-0.6
"2022-02-01 03:15:00",9234,-0.5078354,36.63587,0.95,284.2,0.95,-0.7
"2022-02-01 03:16:00",9235,-0.5087891,36.6568,1.08,354.4,1.08,-0.8
"2022-02-01 03:17:00",9236,-0.5377808,36.54544,0.65,186.6,0.65,-0.8
"2022-02-01 03:18:00",9237,-0.562561,36.62289,1.06,42.6,1.06,-0.9
"2022-02-01 03:19:00",9238,-0.5888596,36.61629,0.43,300.1,0.43,-0.8
"2022-02-01 03:20:00",9239,-0.5765762,36.61648,1.05,310.6,1.05,-0.9
"2022-02-01 03:21:00",9240,-0.5420609,36.68632,1.32,310.3,1.32,-0.8
"2022-02-01 03:22:00",9241,-0.6067505,36.63093,0.47,38.5,0.47,-0.8
"2022-02-01 03:23:00",9242,-0.5822067,36.64501,1.2,11.8,1.2,-0.9
"2022-02-01 03:24:00",9243,-0.6268311,36.66624,0.83,91.3,0.83,-0.7
"2022-02-01 03:25:00",9244,-0.6245956,36.62386,2.14,355.2,2.14,-0.7
"2022-02-01 03:26:00",9245,-0.6203156,36.65561,0.7,233.8,0.7,-0.8
"2022-02-01 03:27:00",9246,-0.6351624,36.6469,1.86,353.7,1.86,-0.8
"2022-02-01 03:28:00",9247,-0.5735397,36.75521,0.84,272.2,0.84,-0.7
"2022-02-01 03:29:00",9248,-0.6079712,36.66,1.27,17.4,1.27,-0.9
"2022-02-01 03:30:00",9249,-0.6065063,36.66496,1.14,329.4,1.14,-0.7
"2022-02-01 03:31:00",9250,-0.6064377,36.71313,0.35,71.5,0.35,-0.8
"2022-02-01 03:32:00",9251,-0.6348953,36.67542,1.24,23.1,1.24,-0.8
"2022-02-01 03:33:00",9252,-0.6219177,36.68235,0.23,56.5,0.23,-0.9
"2022-02-01 03:34:00",9253,-0.6246948,36.68572,1.51,290,1.51,-1
"2022-02-01 03:35:00",9254,-0.6406097,36.76035,3.04,284.1,3.04,-0.8
"2022-02-01 03:36:00",9255,-0.6370773,36.69794,1.85,329.4,1.85,-0.9
"2022-02-01 03:37:00",9256,-0.7013626,36.73191,1.49,345.8,1.49,-1
"2022-02-01 03:38:00",9257,-0.7055664,36.81175,1.12,345.3,1.12,-1
"2022-02-01 03:39:00",9258,-0.7230072,36.70897,2.76,314.2,2.76,-0.9
"2022-02-01 03:40:00",9259,-0.7593994,36.71298,3.42,17.6,3.42,-0.9
"2022-02-01 03:41:00",9260,-0.765625,36.7498,0.32,85.6,0.32,-1.1
"2022-02-01 03:42:00",9261,-0.7322464,36.63143,3.62,352.6,3.62,-0.9
"2022-02-01 03:43:00",9262,-0.7289886,36.77522,0.69,174.1,0.69,-1.1
"2022-02-01 03:44:00",9263,-0.791153,36.76339,0.38,125.5,0.38,-1.1
"2022-02-01 03:45:00",9264,-0.8373795,36.83072,0.6,311.5,0.6,-1.1
"2022-02-01 03:46:00",9265,-0.8628693,36.74469,2.51,327.3,2.51,-1.1
"2022-02-01 03:47:00",9266,-0.8860016,36.75589,2.7,309.7,2.7,-1.2
"2022-02-01 03:48:00",9267,-0.9073029,36.74378,1.04,350.1,1.04,-1.1
"2022-02-01 03:49:00",9268,-0.9184875,36.76156,0.45,323.3,0.45,-1.2
"2022-02-01 03:50:00",9269,-0.9230728,36.76072,2.87,343.5,2.87,-1.1
"2022-02-01 03:51:00",9270,-0.9982834,36.85079,0.93,187.5,0.93,-1.1
"2022-02-01 03:52:00",9271,-0.9758759,36.77745,0.82,351.1,0.82,-1.2
"2022-02-01 03:53:00",9272,-1.00029,36.77654,3.3,329.9,3.3,-1
"2022-02-01 03:54:00",9273,-1.034729,36.78598,2.13,3.3,2.13,-1.2
"2022-02-01 03:55:00",9274,-1.001854,36.74054,0.3,297.1,0.3,-1.2
"2022-02-01 03:56:00",9275,-1.064476,36.79525,1.94,3.5,1.94,-1.1
"2022-02-01 03:57:00",9276,-1.05072,36.80706,3.21,22.2,3.21,-1.2
"2022-02-01 03:58:00",9277,-1.055031,36.81215,3.59,341.1,3.59,-1.4
"2022-02-01 03:59:00",9278,-1.135109,36.76139,1.74,306.1,1.74,-1.3
"2022-02-01 04:00:00",9279,-1.114647,36.79208,1.59,334.8,1.59,-1.3
"2022-02-01 04:01:00",9280,-1.177498,36.77671,2.41,349.5,2.41,-1.3
"2022-02-01 04:02:00",9281,-1.178474,36.78344,0.78,28.3,0.78,-1.3
"2022-02-01 04:03:00",9282,-1.132576,36.78311,0.99,22.3,0.99,-1.5
"2022-02-01 04:04:00",9283,-1.201378,36.79374,3.54,10.2,3.54,-1.5
"2022-02-01 04:05:00",9284,-1.190735,36.80462,2.97,6.5,2.97,-1.3
"2022-02-01 04:06:00",9285,-1.257072,36.71721,2.15,41.7,2.15,-1.4
"2022-02-01 04:07:00",9286,-1.272949,36.77864,1.08,33.2,1.08,-1.4
"2022-02-01 04:08:00",9287,-1.297844,36.79195,1.77,344.8,1.77,-1.4
"2022-02-01 04:09:00",9288,-1.31308,36.77979,1.06,347.7,1.06,-1.4
"2022-02-01 04:10:00",9289,-1.297005,36.80182,0.69,48.4,0.69,-1.4
"2022-02-01 04:11:00",9290,-1.26638,36.83779,3.54,346.2,3.54,-1.3
"2022-02-01 04:12:00",9291,-1.293198,36.8624,0.59,113,0.59,-1.4
"2022-02-01 04:13:00",9292,-1.303558,36.90563,1.56,289.5,1.56,-1.4
"2022-02-01 04:14:00",9293,-1.305275,36.84129,1.82,23.4,1.82,-1.5
"2022-02-01 04:15:00",9294,-1.318375,36.84449,0.96,91,0.96,-1.5
"2022-02-01 04:16:00",9295,-1.295128,36.85381,2.38,359.4,2.38,-1.5
"2022-02-01 04:17:00",9296,-1.289909,36.76957,1.61,7.7,1.61,-1.5
"2022-02-01 04:18:00",9297,-1.282799,36.86531,0.66,337.8,0.66,-1.6
"2022-02-01 04:19:00",9298,-1.317047,36.86582,1.23,278.1,1.23,-1.6
"2022-02-01 04:20:00",9299,-1.367859,36.94,0.51,285.1,0.51,-1.5
"2022-02-01 04:21:00",9300,-1.346062,36.87427,1.57,325.7,1.57,-1.5
"2022-02-01 04:22:00",9301,-1.35804,36.87508,1.49,197.2,1.49,-1.7
"2022-02-01 04:23:00",9302,-1.360641,36.87846,1.65,313.8,1.65,-1.5
"2022-02-01 04:24:00",9303,-1.350723,36.98608,0.45,36.9,0.45,-1.6
"2022-02-01 04:25:00",9304,-1.385056,36.81522,0.38,248,0.38,-1.7
"2022-02-01 04:26:00",9305,-1.382919,36.89049,0.81,45,0.81,-1.6
"2022-02-01 04:27:00",9306,-1.412987,36.90235,0.96,343.9,0.96,-1.6
"2022-02-01 04:28:00",9307,-1.432663,36.90948,2.21,333,2.21,-1.6
"2022-02-01 04:29:00",9308,-1.440475,36.8894,1.39,4.9,1.39,-1.7
"2022-02-01 04:30:00",9309,-1.485466,36.91145,2.62,359.6,2.62,-1.6
"2022-02-01 04:31:00",9310,-1.502022,36.90853,1.22,92.9,1.22,-1.7
"2022-02-01 04:32:00",9311,-1.532349,36.9209,0.85,28.5,0.85,-1.7
"2022-02-01 04:33:00",9312,-1.501831,36.96604,2.49,327.6,2.49,-1.7
"2022-02-01 04:34:00",9313,-1.51812,36.96011,0.45,197.9,0.45,-1.7
"2022-02-01 04:35:00",9314,-1.506462,36.96933,1.72,350.9,1.72,-1.7
"2022-02-01 04:36:00",9315,-1.528923,36.89968,2.99,328.4,2.99,-1.7
"2022-02-01 04:37:00",9316,-1.59082,36.93629,0.77,33.2,0.77,-1.8
"2022-02-01 04:38:00",9317,-1.572807,36.95435,0.36,338.8,0.36,-1.9
"2022-02-01 04:39:00",9318,-1.628616,36.94594,1.46,310.4,1.46,-1.9
"2022-02-01 04:40:00",9319,-1.60778,36.90741,0.52,41.1,0.52,-1.7
"2022-02-01 04:41:00",9320,-1.6381,36.97207,0.5,357.3,0.5,-2
"2022-02-01 04:42:00",9321,-1.648102,36.96392,0.65,106.3,0.65,-1.9
"2022-02-01 04:43:00",9322,-1.681793,36.91336,1.77,335,1.77,-2
"2022-02-01 04:44:00",9323,-1.718651,36.95012,1.51,354,1.51,-1.9
"2022-02-01 04:45:00",9324,-1.752617,36.98035,1.06,358.1,1.06,-1.9
"2022-02-01 04:46:00",9325,-1.774445,37.14503,1.13,40.6,1.13,-2
"2022-02-01 04:47:00",9326,-1.739586,37.01085,3.12,10.6,3.12,-1.8
"2022-02-01 04:48:00",9327,-1.735954,37.04028,2.45,359.9,2.45,-2
"2022-02-01 04:49:00",9328,-1.74987,37.02378,6.19,339.7,6.19,-1.9
"2022-02-01 04:50:00",9329,-1.7491,36.98362,0.75,100,0.75,-2
"2022-02-01 04:51:00",9330,-1.771706,37.00685,1.1,102.8,1.1,-2
"2022-02-01 04:52:00",9331,-1.813721,37.01466,0.88,81.5,0.88,-1.9
"2022-02-01 04:53:00",9332,-1.800102,37.01167,1.09,310.4,1.09,-2
"2022-02-01 04:54:00",9333,-1.790985,36.90178,0.4,8.4,0.4,-1.9
"2022-02-01 04:55:00",9334,-1.781113,37.0602,0.78,68.8,0.78,-2.1
"2022-02-01 04:56:00",9335,-1.79126,37.05688,1.54,1.7,1.54,-1.9
"2022-02-01 04:57:00",9336,-1.82692,37.12693,0.75,55.2,0.75,-1.9
"2022-02-01 04:58:00",9337,-1.797409,37.02372,1.78,344.2,1.78,-2
"2022-02-01 04:59:00",9338,-1.821182,37.03873,2.28,16.2,2.28,-1.9
"2022-02-01 05:00:00",9339,-1.806549,37.05323,1.24,309.1,1.24,-2.1
"2022-02-01 05:01:00",9340,-1.855431,37.04408,1.02,358.3,1.02,-2.2
"2022-02-01 05:02:00",9341,-1.845558,37.02999,0.61,122.4,0.61,-2.1
"2022-02-01 05:03:00",9342,-1.824142,37.07142,2.12,349.3,2.12,-2.2
"2022-02-01 05:04:00",9343,-1.873634,37.05976,0.44,2.5,0.44,-2
"2022-02-01 05:05:00",9344,-1.910072,37.03104,0.98,340.1,0.98,-2.3
"2022-02-01 05:06:00",9345,-1.951019,37.07809,3.09,340.3,3.09,-2.2
"2022-02-01 05:07:00",9346,-1.93042,37.08271,1.72,328.9,1.72,-2
"2022-02-01 05:08:00",9347,-1.915749,37.2055,1.13,325.3,1.13,-2.2
"2022-02-01 05:09:00",9348,-1.933372,37.14948,1.33,13.4,1.33,-2.2
"2022-02-01 05:10:00",9349,-1.906479,37.16617,0.83,205,0.83,-2.3
"2022-02-01 05:11:00",9350,-1.99424,37.20367,1.47,277.7,1.47,-2.2
"2022-02-01 05:12:00",9351,-2.002716,37.13491,1.53,347.6,1.53,-2.3
"2022-02-01 05:13:00",9352,-2.034866,37.14858,0.52,273.1,0.52,-2.2
"2022-02-01 05:14:00",9353,-2.024338,37.17658,0.71,87.2,0.71,-2.2
"2022-02-01 05:15:00",9354,-2.070419,37.16021,0.59,342.9,0.59,-2.4
"2022-02-01 05:16:00",9355,-2.067413,37.18929,0.19,302.6,0.19,-2.2
"2022-02-01 05:17:00",9356,-2.069489,37.22277,0.68,70,0.68,-2.1
"2022-02-01 05:18:00",9357,-2.071739,37.22842,1.06,305.5,1.06,-2.1
"2022-02-01 05:19:00",9358,-2.078964,37.2715,2.1,6.6,2.1,-2
"2022-02-01 05:20:00",9359,-2.094353,37.30164,0.28,278.7,0.28,-2.4
"2022-02-01 05:21:00",9360,-2.052597,37.37994,0.28,328.5,0.28,-2.4
"2022-02-01 05:22:00",9361,-2.041603,37.33007,1.08,94.3,1.08,-2.3
"2022-02-01 05:23:00",9362,-2.058197,37.31846,0.62,11.4,0.62,-2.2
"2022-02-01 05:24:00",9363,-2.090858,37.31038,1.85,355.9,1.85,-2.4
"2022-02-01 05:25:00",9364,-2.084061,37.30898,1.12,21.4,1.12,-2.3
"2022-02-01 05:26:00",9365,-2.072327,37.33817,0.84,295.7,0.84,-2.5
"2022-02-01 05:27:00",9366,-2.139885,37.33335,1.3,137.1,1.3,-2.4
"2022-02-01 05:28:00",9367,-2.109787,37.32291,0.19,347.7,0.19,-2.4
"2022-02-01 05:29:00",9368,-2.088654,37.3625,0.59,352.4,0.59,-2.3
"2022-02-01 05:30:00",9369,-2.154121,37.38417,0.2,89.1,0.2,-2.5
"2022-02-01 05:31:00",9370,-2.182693,37.37035,0.23,16,0.23,-2.5
"2022-02-01 05:32:00",9371,-2.176537,37.37548,1.53,50.3,1.53,-2.4
"2022-02-01 05:33:00",9372,-2.203949,37.37677,0.57,254.4,0.57,-2.7
"2022-02-01 05:34:00",9373,-2.225708,37.39816,1.26,227.2,1.26,-2.5
"2022-02-01 05:35:00",9374,-2.240135,37.45033,0.8,85.4,0.8,-2.6
"2022-02-01 05:36:00",9375,-2.23941,37.45369,2.33,11.7,2.33,-2.5
"2022-02-01 05:37:00",9376,-2.282639,37.45191,0.57,308.3,0.57,-2.5
"2022-02-01 05:38:00",9377,-2.330826,37.4731,2.09,344.1,2.09,-2.5
"2022-02-01 05:39:00",9378,-2.312187,37.45956,1.16,329.2,1.16,-2.4
"2022-02-01 05:40:00",9379,-2.347366,37.46795,2.02,1.9,2.02,-2.2
"2022-02-01 05:41:00",9380,-2.367455,37.49772,2.08,5.1,2.08,-2.4
"2022-02-01 05:42:00",9381,-2.315674,37.6453,1.35,355.9,1.35,-2.6
"2022-02-01 05:43:00",9382,-2.330261,37.49017,0.32,22.8,0.32,-2.8
"2022-02-01 05:44:00",9383,-2.341446,37.51361,0.91,283.3,0.91,-2.6
"2022-02-01 05:45:00",9384,-2.3256,37.52588,2.51,5.6,2.51,-2.4
"2022-02-01 05:46:00",9385,-2.402733,37.45109,1.15,0.9,1.15,-2.6
"2022-02-01 05:47:00",9386,-2.412842,37.52948,1.04,286.7,1.04,-2.8
"2022-02-01 05:48:00",9387,-2.435104,37.54264,1.81,353.6,1.81,-2.5
"2022-02-01 05:49:00",9388,-2.425346,37.46582,1.01,355.2,1.01,-2.6
"2022-02-01 05:50:00",9389,-2.474556,37.55593,0.6,219.7,0.6,-2.7
"2022-02-01 05:51:00",9390,-2.454872,37.58332,0.48,234.2,0.48,-2.7
"2022-02-01 05:52:00",9391,-2.502434,37.57911,1.35,355.6,1.35,-2.7
"2022-02-01 05:53:00",9392,-2.491333,37.60402,1.62,2.8,1.62,-2.6
"2022-02-01 05:54:00",9393,-2.495285,37.59475,0.44,196.3,0.44,-2.8
"2022-02-01 05:55:00",9394,-2.519707,37.54642,1.41,9.6,1.41,-2.8
"2022-02-01 05:56:00",9395,-2.495926,37.65357,2.23,6,2.23,-2.7
"2022-02-01 05:57:00",9396,-2.524109,37.64073,0.46,325.4,0.46,-2.7
"2022-02-01 05:58:00",9397,-2.537933,37.59631,0.29,139.6,0.29,-2.8
"2022-02-01 05:59:00",9398,-2.578476,37.6666,1,346.7,1,-2.8
"2022-02-01 06:00:00",9399,-2.595909,37.65879,1.23,147.5,1.23,-2.7
"2022-02-01 06:01:00",9400,-2.537628,37.82986,0.36,278.9,0.36,-2.9
"2022-02-01 06:02:00",9401,-2.566879,37.69509,1.75,9.9,1.75,-2.8
"2022-02-01 06:03:00",9402,-2.568237,37.71344,0.11,42.5,0.11,-2.9
"2022-02-01 06:04:00",9403,-2.614075,37.81278,0.38,209.1,0.38,-2.8
"2022-02-01 06:05:00",9404,-2.637726,37.71758,1.85,305.3,1.85,-2.6
"2022-02-01 06:06:00",9405,-2.636475,37.76239,0.2,73.3,0.2,-2.9
"2022-02-01 06:07:00",9406,-2.615326,37.76371,1.71,0.9,1.71,-2.9
"2022-02-01 06:08:00",9407,-2.593277,37.81621,0.69,323.9,0.69,-2.6
"2022-02-01 06:09:00",9408,-2.602814,37.78497,0.44,11.1,0.44,-2.7
"2022-02-01 06:10:00",9409,-2.603287,37.80631,0.79,312.3,0.79,-2.9
"2022-02-01 06:11:00",9410,-2.634415,37.8447,0.3,32.2,0.3,-2.8
"2022-02-01 06:12:00",9411,-2.56839,37.79696,1.19,47.7,1.19,-2.7
"2022-02-01 06:13:00",9412,-2.595139,37.78738,1.52,80,1.52,-2.8
"2022-02-01 06:14:00",9413,-2.581581,37.80198,0.62,320.9,0.62,-2.9
"2022-02-01 06:15:00",9414,-2.55793,37.74416,2.53,340.2,2.53,-2.8
"2022-02-01 06:16:00",9415,-2.564705,37.81136,1.44,5.5,1.44,-2.7
"2022-02-01 06:17:00",9416,-2.593979,37.81292,0.2,237.5,0.2,-3.3
"2022-02-01 06:18:00",9417,-2.68235,37.84834,0.49,90,0.49,-3
"2022-02-01 06:19:00",9418,-2.670174,37.79821,1.23,304.7,1.23,-3.1
"2022-02-01 06:20:00",9419,-2.723267,37.79257,0.6,11.1,0.6,-3
"2022-02-01 06:21:00",9420,-2.776917,37.79086,0.83,355.2,0.83,-3.1
"2022-02-01 06:22:00",9421,-2.760979,37.88525,0.82,329.9,0.82,-3.1
"2022-02-01 06:23:00",9422,-2.84861,37.79681,0.23,92.8,0.23,-3.1
"2022-02-01 06:24:00",9423,-2.842056,37.84034,2.14,302.6,2.14,-3.1
"2022-02-01 06:25:00",9424,-2.881844,37.91763,2.05,266.7,2.05,-3
"2022-02-01 06:26:00",9425,-2.911438,37.85431,0.53,238.7,0.53,-3.3
"2022-02-01 06:27:00",9426,-2.958267,37.89219,1.68,315.8,1.68,-3.1
"2022-02-01 06:28:00",9427,-2.935349,37.89946,0.81,222,0.81,-3.1
"2022-02-01 06:29:00",9428,-2.924988,37.84748,0.79,240.5,0.79,-3.1
"2022-02-01 06:30:00",9429,-2.97702,37.94028,0.62,320.3,0.62,-3.1
"2022-02-01 06:31:00",9430,-2.9617,37.98712,0.69,290.1,0.69,-3
"2022-02-01 06:32:00",9431,-2.989296,38.0019,1.21,337,1.21,-3.1
"2022-02-01 06:33:00",9432,-3.005486,37.98507,1.06,351.5,1.06,-3.1
"2022-02-01 06:34:00",9433,-2.985313,37.99973,1.5,308.5,1.5,-3.2
"2022-02-01 06:35:00",9434,-2.997452,37.98691,0.67,164.9,0.67,-3.1
"2022-02-01 06:36:00",9435,-2.981659,37.98025,0.35,171.5,0.35,-3.3
"2022-02-01 06:37:00",9436,-2.96125,38.01662,0.88,337.8,0.88,-3.2
"2022-02-01 06:38:00",9437,-3.005264,38.11466,0.31,79.5,0.31,-3.2
"2022-02-01 06:39:00",9438,-3.004211,38.00366,0.89,344.3,0.89,-3
"2022-02-01 06:40:00",9439,-2.992332,38.06085,0.55,338.1,0.55,-3.5
"2022-02-01 06:41:00",9440,-2.986214,38.05523,0.91,190.8,0.91,-3.1
"2022-02-01 06:42:00",9441,-2.96714,38.14387,2.84,333.2,2.84,-3.1
"2022-02-01 06:43:00",9442,-2.977486,38.11026,0.55,346.9,0.55,-3.1
"2022-02-01 06:44:00",9443,-2.958412,38.10455,0.75,26,0.75,-3.1
